supplier_id,orders,revenue,freight,late_rate,cancel_rate,bad_review_rate,freight_burden,demand_volatility,revenue_share,risk_score,risk_quintile
bbad7e518d7af88a0897397ffdca1979,69,4462.220000000002,1338.1999999999991,0.16176470588235295,0.0,0.42028985507246375,0.2998955676770752,0.4847108823633956,0.0003997491057499315,62.5,5
d2374cbcbb3ca4ab1086534108cc3ab7,524,21223.920000000075,9593.880000000026,0.05252918287937743,0.0019083969465648854,0.21564885496183206,0.4520314814605404,0.36366466604526093,0.0019013502338540262,62.4,5
d05ae8f7a5bd1d2a690a44cd079e4e27,78,13436.0,1159.4300000000003,0.06493506493506493,0.01282051282051282,0.23076923076923078,0.08629279547484373,0.6561673228343176,0.0012036674536118966,62.4,5
4a3ca9315b744ce9f8e9374361493884,1806,200472.91999999504,35067.04000000007,0.09706546275395034,0.0011074197120708748,0.19878183831672203,0.17492158043091777,0.41914582988816573,0.017959417172859145,62.4,5
5b8154610ebb21fb90eb587365e673df,38,9397.539999999995,1077.44,0.10810810810810811,0.02631578947368421,0.13157894736842105,0.11465128107994225,0.6000923289995463,0.0008418809944935947,62.3,5
cc419e0650a3c5ba77189a1882b7556a,1706,104288.42000000263,25668.98999999994,0.052695336159903086,0.005275498241500586,0.152989449003517,0.2461346139868577,0.6672071274210225,0.00934270444645811,62.2,5
c8467937e403e76a8ee9f0ab13f6f5ef,30,1853.790000000001,588.95,0.13333333333333333,0.0,0.2,0.3177004946622863,0.6334586342215578,0.00016607224537296808,62.1,5
7139dc5186aa238b006e066d8fbab2e4,22,1712.0,535.93,0.13636363636363635,0.0,0.18181818181818182,0.3130432242990654,0.6662730045912032,0.00015336995241020893,62.1,5
7d76b645482be4a332374e8223836592,176,3843.930000000003,2587.609999999999,0.09302325581395349,0.0,0.1534090909090909,0.6731678256367825,0.818206099095811,0.0003443594399346816,61.9,5
b2ba3715d723d245138f291a6fe42594,337,51676.88000000031,6496.140000000005,0.06790123456790123,0.011869436201780416,0.1543026706231454,0.12570689252137446,0.7584670733923009,0.004629486347142596,61.8,5
3d5d0dc7073a299e31fa718ce1bc00b6,23,790.6999999999998,387.42999999999995,0.047619047619047616,0.043478260869565216,0.17391304347826086,0.4899835588718857,0.3765327842541038,7.083505921188795e-05,61.6,5
8444e55c1f13cd5c179851e5ca5ebd00,99,22873.209999999995,2078.0599999999995,0.06521739130434782,0.04040404040404041,0.35353535353535354,0.09085126224084857,0.5195519130835107,0.0020491022950751836,61.6,5
06a2c3af7b3aee5d69171b0e14f0ee87,392,36408.95000000018,12141.28999999999,0.19023136246786632,0.0,0.17346938775510204,0.3334699297837463,0.5950950820838752,0.0032617049817790325,61.6,5
6a51fc556dab5f766ced6fbc860bc613,26,7577.669999999997,792.5799999999999,0.08333333333333333,0.038461538461538464,0.23076923076923078,0.10459415625119597,0.41479247735673097,0.0006788474808880067,61.6,5
f08c008c8a8d31417763738a1788a2a8,22,1291.7200000000003,422.9700000000002,0.15,0.0,0.36363636363636365,0.3274471247638808,0.4328138441541121,0.00011571906245754388,61.5,5
3ade81dab5a172b88e1871c28ae05260,30,5751.6,1551.3899999999999,0.10714285714285714,0.0,0.23333333333333334,0.26973190068850406,0.6666666666666666,0.0005152585387164473,61.5,5
0d85bbda9889ce1f7e63778d24f346eb,51,4845.2,1624.4999999999993,0.11764705882352941,0.0,0.13725490196078433,0.3352802773879302,0.8220001079162224,0.0004340584657815095,61.3,5
50c9975695009e5e6473912e83a6d1da,50,3964.3999999999996,2919.5500000000006,0.14,0.0,0.2,0.7364418323075373,0.5076481721297406,0.00035515177531251883,61.2,5
e5e33c0d8e7e002f398f5dc4cbbb338f,28,6698.699999999997,778.6300000000001,0.07692307692307693,0.03571428571428571,0.10714285714285714,0.11623598608685273,0.8228507357554792,0.0006001047314312302,61.2,5
070d165398b553f3b4b851c216b8a358,32,3393.159999999999,1003.5900000000001,0.12903225806451613,0.0,0.375,0.29576854613398734,0.5140083126317565,0.0003039770956309722,61.1,5
a2e874074c877c5a05abae80ad6e488f,44,8071.979999999997,1202.8200000000004,0.05,0.022727272727272728,0.1590909090909091,0.14901176662974894,0.7773923352948668,0.0007231303670888772,61.0,5
431af27f296bc6519d890aa5a05fdb11,117,13109.49999999997,2141.3499999999995,0.13793103448275862,0.0,0.24786324786324787,0.16334337694038706,0.71446720645238,0.0011744178686458116,61.0,5
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,2580.0,1214.8700000000001,0.08695652173913043,0.0,0.21739130434782608,0.47087984496124036,0.6521739130434784,0.00023112995164622607,61.0,5
ef2fbc2b607d8492bcffe657a4645434,20,970.7999999999997,362.89,0.10526315789473684,0.0,0.25,0.3738051091882984,0.565685424949238,8.696936320083574e-05,60.8,5
7aa4334be125fcdd2ba64b3180029f14,217,16234.809999999965,4368.520000000003,0.11682242990654206,0.0,0.14746543778801843,0.26908353100529125,0.8826948056862912,0.0014543995543742866,60.8,5
71039d19d4303bf9054d69e9a9236699,35,3537.200000000002,621.4499999999999,0.2,0.0,0.2,0.17568981115006208,0.7158712561129956,0.00031688095541202767,60.7,5
3d871de0142ce09b7081e2b9d1733cb1,1080,94914.19999999981,22433.509999999886,0.05451127819548872,0.003703703703703704,0.11944444444444445,0.23635567702198335,0.7726958156541368,0.008502912580054336,60.7,5
45ba18c210d42734ec52c0c1c574e9ee,38,5589.129999999997,972.9599999999998,0.05714285714285714,0.02631578947368421,0.21052631578947367,0.17408076033300357,0.514673874094946,0.0005007036227304151,60.6,5
